杭州曼珠沙华文化创意有限公司,少于50人,民营公司,异地招聘,营地主管（景德镇营地）,3-5千/月,"['1.开营前做好充分的场地、物资、人员准备，提前安排团队工作任务；\xa0', '2.\xa0活动过程中保证客户的安全和行程顺畅，处理突发事件；', '3.\xa0积极推进团队建设，时刻关注客户体验，及时响应客户合理可行的需求；\xa0', '4.\xa0活动结束后，进行财务结算和物资返还，做出及时有效的带队反馈；\xa0', '职位要求：', '1.\xa0\xa0\xa0\xa0沟通及表达能力强；\xa0', '2.\xa0\xa0\xa0\xa0有较为丰富的户外活动及露营经验者优先考虑；', '3.\xa0\xa0\xa0\xa0\xa0积极，遇到困难能够迅速调整心态主动解决问题，并努力寻求积极的结果；', '4.\xa0\xa0\xa0\xa0\xa0学习能力强，能够在短时间内掌握一条路线及营地所在地活动的所有信息；', '5.\xa0\xa0\xa0\xa0\xa0同理心强，可以敏感地捕捉他人的需求并且传递出你的友善；', '6.\xa0\xa0\xa0\xa0\xa0热爱旅行，有长途自助旅行经验，并且是一名负责任的旅行者；', '工作地点：江西省景德镇市珠山区竟成镇三宝村村委会旁', '你需要了解的我们：', '作为公路旅行属性的新度假方式，我们可能一年中大部分的时间都在路上，但我们的工作并非是惬意的旅行度假，而是光鲜舞台的幕后人。你可以极具个性，可以有严重的文理偏科，但你需要有良好体能的同时，也有一颗强大的心脏，心理承受力是基础，团队协作力是必须。', '需要做：搭帐篷\xa0布置场地\xa0服务客人\xa0调酒\xa0制作简单餐前小吃及蛋糕\xa0活跃气氛\xa0场地维护\xa0帐篷拆卸']"
英孚教育杭州青少儿中心,500-1000人,民营公司,杭州,英孚教育-课程顾问\/电话销售,0.8-1.5万/月,"['课程顾问是潜在客户在EF最先接触的人。课程顾问通过与客户建立良好的关系，并根据客户的需求定制个性化的课程及长期学习计划，最终负责向客户销售EF课程。', '根据学员的需求为学员设计课程及学习计划，帮助学员通过最有效的英文学习方案达到他们的学习目标;', '电话跟踪、回访目标学员、保持与客户的良好沟通与联系', '收集、整理、分析目标客户信息数据', '完成既定的销售目标，向高薪挑战', '大专及以上学历', '有较强的沟通表达能力，喜欢与人沟通', '较强的目标感，有使命必达的决心', '有销售或教育相关经验优先', '无销售经验的小白可以培养', '课程顾问-高级课程顾问-销售主管-销售经理-中心校长', '1、带薪休假+五险一金+带薪培训+生日福利+节假日福利', '2、培训体系完善，新人训，专项培训，进阶培训，总部培训等', '3、晋升体系完善透明，纵向晋升及横向晋升机会', '4、不定期团建活动，我们的团建不仅仅是吃饭唱歌~', '5、扁平化管理，以能定级、以级定薪、以绩定奖金', '6、行业标杆：一年的成长经验相当于同行业学三年', '7、国际化的办公环境提供英语学习机会以及子女课程就读优惠', '8、海外游学领队机会，工作着，旅游着，还看着世界呢~']"
英孚教育杭州青少儿中心,500-1000人,民营公司,杭州,英孚教育-电话销售\/课程顾问,0.8-1.5万/月,"['课程顾问是潜在客户在EF最先接触的人。课程顾问通过与客户建立良好的关系，并根据客户的需求定制个性化的课程及长期学习计划，最终负责向客户销售EF课程。', '根据学员的需求为学员设计课程及学习计划，帮助学员通过最有效的英文学习方案达到他们的学习目标;', '电话跟踪、回访目标学员、保持与客户的良好沟通与联系', '收集、整理、分析目标客户信息数据', '完成既定的销售目标，向高薪挑战', '大专及以上学历', '有较强的沟通表达能力，喜欢与人沟通', '较强的目标感，有使命必达的决心', '有销售或教育相关经验优先', '无销售经验的小白可以培养', '课程顾问-高级课程顾问-销售主管-销售经理-中心校长', '1、带薪休假+五险一金+带薪培训+生日福利+节假日福利', '2、培训体系完善，新人训，专项培训，进阶培训，总部培训等', '3、晋升体系完善透明，纵向晋升及横向晋升机会', '4、不定期团建活动，我们的团建不仅仅是吃饭唱歌~', '5、扁平化管理，以能定级、以级定薪、以绩定奖金', '6、行业标杆：一年的成长经验相当于同行业学三年', '7、国际化的办公环境提供英语学习机会以及子女课程就读优惠', '8、海外游学领队机会，工作着，旅游着，还看着世界呢~']"
英孚教育杭州青少儿中心,500-1000人,民营公司,湖州,英孚教育-课程顾问\/咨询顾问,0.7-1.5万/月,"['课程顾问是潜在客户在EF最先接触的人。课程顾问通过与客户建立良好的关系，并根据客户的需求定制个性化的课程及长期学习计划，最终负责向客户销售EF课程。', '根据学员的需求为学员设计课程及学习计划，帮助学员通过最有效的英文学习方案达到他们的学习目标;', '电话跟踪、回访目标学员、保持与客户的良好沟通与联系', '收集、整理、分析目标客户信息数据', '完成既定的销售目标，向高薪挑战', '大专及以上学历', '有较强的沟通表达能力，喜欢与人沟通', '较强的目标感，有使命必达的决心', '有销售或教育相关经验优先', '无销售经验的小白可以培养', '课程顾问-高级课程顾问-销售主管-销售经理-中心校长', '1、带薪休假+五险一金+带薪培训+生日福利+节假日福利', '2、培训体系完善，新人训，专项培训，进阶培训，总部培训等', '3、晋升体系完善透明，纵向晋升及横向晋升机会', '4、不定期团建活动，我们的团建不仅仅是吃饭唱歌~', '5、扁平化管理，以能定级、以级定薪、以绩定奖金', '6、行业标杆：一年的成长经验相当于同行业学三年', '7、国际化的办公环境提供英语学习机会以及子女课程就读优惠', '8、海外游学领队机会，工作着，旅游着，还看着世界呢~']"
大连圣一环保科技有限公司,50-150人,民营公司,大连,销售储备干部，底薪4000+,4-6千/月,"['储备干部从零开始，你的过去什么样子不重要，从当下开始重新开始', '最简单的你，刚毕业、工厂、技术、服务员，稳定等等都是昨天', '我们只需要你想努力突破现在的迷茫找到方向，想从低谷走出来，想要积极地开始新的生活', '我们这里你的明天就是：', '1、底薪4000+提成+奖金=6000以上，免费提供早餐，干净整洁空调房宿舍，宿舍距离公  司只有10分钟', '2、每个季度一次公司内部提升大会，不排资论辈，能者达先，优秀的你不用担心因为加入公司时间长短阻挡你的发展', '3、试用期一到三个月，根据能力转正，优秀员工每年可参加两次集团国外国内旅游，  公司报销机票、高铁、五星级酒店等一切费用', '4、公司环境清新，春夏秋冬冷饮热饮小吃陪伴你左右', '5、我们从事中高端清洁加保养类产品，入职前期会有专业的销售培训，入职后会有专业的奢侈品知识等相关培训，一对一师傅帮助你快速成长进步', '6、加入公司的每个人为保证您的顾客资源会给您开通专属事业家软件，设定专属二维码，和您一对一绑定，线上收入直接绑定您的支付宝，可以自己提现，线下业务收入也可在事业家自己一一核对', '7、晋升空间储备干部—销售领队—销售主管—销售总监—区域副经理—区域经理（总部出资独立开设分公司）', '1、30岁以下，不限学历，只要你愿意努力有无经验均可，公司以培养人为主', '2、退伍军人、应届毕业生、积极向上正能量的90后热烈欢迎，没有梦想，目标混底薪者坚决杜绝，我们没有缘分。', '3、可以没有能力，没有经验，但是你一定要有一颗上进的心，加入公司前什么样子取决于你前20年所有的经历，已经成为过去，加入公司一个月后什么样子，取决于公司的实力，只要你敢赌，够努力，大连圣一给你一个梦想的舞台。', '温馨提示：公司位于大连市繁华的中山区，一个奢侈品商场楼上高端大气的时代广场，左边紧挨香格里拉大酒店，斜对角是锦州银行，面试时找不到可以随  时拨打我们的贴心热线电话', '联系电话：15904260074（微信同步）\xa0联系人：姜经理 公司电话：0411-83783009', '公司地址：大连市中山区时代广场b座807', '                                                                                        ', '温馨话语：请投简历者保持电话通畅，面试需带个人简历一份。']"
大连圣一环保科技有限公司,50-150人,民营公司,大连,你想和谭维维做同事么，加入我们就可以，诚聘销售代表,4-7千/月,"['2018年5月28日，中国创新日化清洁品牌优露清与著名音乐人', '的形象代言加冕仪式在北京举行。优露清品牌董事长何玉东先生及诸位董事与“优露清品牌首席体验官”', '一同出席了加冕仪式，联手为优露清品牌拍摄了一组新锐、时尚的形象代言大片。', '和', '零距离接触，遇见更美的自己！', '1、底薪4000+提成+奖金=7000以上，免费提供早餐，干净整洁空调房宿舍，宿舍距离公司只有10分钟', '2、每个季度一次公司内部提升大会，不排资论辈，能者达先，优秀的你不用担心因为 加入公司时间长短阻挡你的发展', '3、试用期一到三个月，根据能力转正，优秀员工每年可参加两次集团国外国内旅游， 公司报销机票、五星级酒店等一切费用', '4、公司环境清新，春夏秋冬冷饮热饮小吃陪伴你左右', '5、我们从事中高端清洁加保养类产品，入职前期会有专业的销售培训，入职后会有专 业的奢侈品知识等相关培训，一对一师傅帮助你快速成长进步', '6、加入公司的每个人为保证您的顾客资源会给您开通专属事业家软件，设定专属二维 码，和您一对一绑定，线上收入直接绑定您的支付宝，可以自己提现，线下业务收 入也可在事业家自己一一核对', '7、晋升空间储备干部—销售领队—销售主管—销售总监—区域副经理—区域经理（总部 出资独立开设分公司）', '1、30岁以下，不限学历，只要你愿意努力有无经验均可，公司以培养人为主', '2、退伍军人、应届毕业生、积极向上正能量的90后热烈欢迎，没有梦想，目标混底薪 者坚决杜绝，我们没有缘分。', '3、可以没有能力，没有经验，但是你一定要有一颗上进的心，加入公司前什么样子取 决于你前20年所有的经历，已经成为过去，加入公司一个月后什么样子，取决于公司的实力，只要你敢赌，够努力，大连圣一给你一个梦想的舞台。', '联系电话：15904260074（微信同步）姜经理 公司电话：0411-83783009', '公司地址：大连市中山区时代广场b座807', '温馨提示：公司位于大连市最繁华的中山区，***一个奢侈品商场楼上高端大气的时代 广场，左边紧挨香格里拉大酒店，斜对角是锦州银行，面试时找不到可以随 时拨打我们的贴心热线电话', '                                                                                                            ', '温馨话语：请投简历者保持电话通畅，面试需带个人简历一份。']"
北京康洁源环保科技有限公司,50-150人,民营公司,北京-通州区,高薪诚聘空气净化技术服务人员,4.5-6千/月,"['岗位职责：', '1.负责室内空气净化技术人员（无经验者公司负责培训）', '2.团队合作，在队长的带领下做好本职工作', '3.按照要求标准操作，掌握步骤', '4.定期检查清理，学习专业知识，安全使用运作', '岗位要求：', '1.会开车，熟练驾驶，有', '2.接受无经验人员，勤学细心人员（男女不限）', '3.细心勤奋人员可放宽职位要求', '4.无违法犯罪记录者', '岗位描述：', '1.手上活，主要是喷涂。学习一段时间就能熟练 。', '2.工作环境好，不脏不累。', '3.环保进口产品，机器的使用，我们的产品是进口环保产品。***。', '4.任务需开车外出，一般当天出去当天回。', '福利待遇', '1.底薪+绩效+提成+补贴。月薪4-6k', '2.公司提供宿舍（公司附近）有饭补。', '3.弹性工作', '岗位晋升发展：', '技术人员----领队-----现场督导-----技术工程师', '公司地址：在北京市通州区万达广场     ', '网址：http://www.kjyhb.com', '住宿地址：在公司附近', '欢迎广大朋友加入我们！！']"
环球教育宁波学校,50-150人,非营利组织,宁波-海曙区,教务专员,3-6千/月,"['1.与各部门对接排课相关事宜，增加与各部门之间配合；', '2.完成新增班级及新报排课；负责课程时间的调换及通知工作；', '3.根据设班数量预估教师缺口对接给相关部门，提前做好教师储备；', '4.定期进行教师课时数、教室利用率统计，为计算教师课酬等工作提供基础数据信息；', '5.处理教学计划实施过程中的突发事件，如：调课、教师考勤异动等；', '6.配合并完成其他主管安排的工作任务。', '任职要求:', '1.工作细致、有条理，有极强的责任心；', '大专及以上学历，财务、统计、行政管理等熟悉相关统计分析软件的专业优先；', '熟悉使用各类办公软件和操作，具有优秀的EXCEl数据处理和分析能力；', '具有优秀的协调和沟通能力，应变能力强，能妥善处理突发事件；', '1-2年及以上培训机构相关工作经验者优先考虑。', '我们的优势：', '1、知名教育培训机构，实力雄厚！', '2、健全的公司制度和薪酬体系，福利完善！', '3、良好的工作环境和发展前景，平台广阔！', '【加入我们，您将能享受】', '√ 薪酬体系：固定工资+绩效奖金+长期激励， 年薪在行业水平以上；', '√ 培训制度：提供多种带薪培训（包括岗前培训、衔接培训、管理能力培训等专业培训）和广阔的职业发展空间；', '√ 优秀平台：充满激情的工作氛围，与优秀人共事的机会，不断学习成长的平台，广阔的发展空间与实现梦想的舞台；', '√ 全面保障：入职购买 “五险一金”；', '√ 年度福利：享受逢年过节的节日礼物，年度旅游等多项福利；', '√ 拓展活动：部门月度、季度团建活动，节日晚会及cs野外拓展等；', '√ 出国机会：更有机会作为国际游学营领队，派驻世界各地进行短期工作 ']"
3E魔力英语学习中心,50-150人,民营公司,杭州-余杭区,20年实习生\/课程顾问\/英语教育\/90后氛围\/快速晋升D,0.5-1.2万/月,"['青年就是力量，就是无限可能。 ', '如果浮躁、颓废、悲观、怨恨心态还有广阔市场，我们去哪里找寻积极的力量？ ', '如果“铁饭碗”、“体制内”为青年人趋之若鹜，如果“求稳定”“求安逸”成为众多青年人的价值追求，我们去哪里找寻活跃的源泉？ ', '如果冲劲、闯劲在青年人身上逐渐褪去，如果“少年老成”成为青年人膜拜的标签，我们去哪里找寻社会的生气？ ', '墨守成规、畏手畏脚、不思进取不是青春的底色。“再不疯狂青春就荒了”，“再不疯狂我们就老了”。在机遇无处不在的时代，我们当抓住机遇，“疯狂”一点，自由去想，勇敢去闯，让奋斗成为青春的记忆，让变革成为青春的骄傲。 ', ' ', '1、向顾客提供专业的品牌介绍和课程体系讲解； ', '2、深入了解顾客需求，为顾客设计符合其需求的课程； ', '3、促使顾客购买为其设计的课程并跟进支付； ', '4、完成每天的工作计划，维护更新潜在客户及老客户的数据库； ', '5、准时参加中心安排的会议及培训，提升自身的专业技能。 ', ' ', '1、 22-35岁 有从事销售工作意愿，公司可免费培训，喜欢孩子具有亲和力 ', '2、性格开朗、乐观 ，团队合作意识强，具备较强的抗压能力； ', '3、有上进心，勇于挑战高薪； ', '4、大专以上学历，有教育培训、房产、汽车等销售行业从业经验者尤佳。 ', ' ', '1、高底薪4K+提成，极具竞争力的提成机制； ', '2、持续的员工培训，确保员工能力技能的切实提高； ', '3、带薪年假、员工保险、团体旅游、节日福利，员工子女可享受学校免费英语外教课程等；', '4、工作时间：弹性工作，单休，法定节假日休。', ' ', '面试通过后，***个月享受在职带薪培训学习手把手地教;第二个月免费参加管理干部培训，提升优秀者为领队，;领队中实力卓越者升为主管;当主管有一定管理团队的经验和能力后，业绩突出者升任部门经理;学校规模也在不断扩大，今年计划再开设2家分中心，总经理皆从分公司主管中竞选产生。能者上，平着让，庸者下，公司所有晋升机制都是透明化的！ ']"
3E魔力英语学习中心,50-150人,民营公司,杭州-余杭区,D2019职场新选择\/课程销售主管\/高提点,0.8-1万/月,"['青年就是力量，就是无限可能。 ', '如果浮躁、颓废、悲观、怨恨心态还有广阔市场，我们去哪里找寻积极的力量？ ', '如果“铁饭碗”、“体制内”为青年人趋之若鹜，如果“求稳定”“求安逸”成为众多青年人的价值追求，我们去哪里找寻活跃的源泉？ ', '如果冲劲、闯劲在青年人身上逐渐褪去，如果“少年老成”成为青年人膜拜的标签，我们去哪里找寻社会的生气？ ', '墨守成规、畏手畏脚、不思进取不是青春的底色。“再不疯狂青春就荒了”，“再不疯狂我们就老了”。在机遇无处不在的时代，我们当抓住机遇，“疯狂”一点，自由去想，勇敢去闯，让奋斗成为青春的记忆，让变革成为青春的骄傲。 ', ' ', '1、向顾客提供专业的品牌介绍和课程体系讲解； ', '2、深入了解顾客需求，为顾客设计符合其需求的课程； ', '3、促使顾客购买为其设计的课程并跟进支付； ', '4、完成每天的工作计划，维护更新潜在客户及老客户的数据库； ', '5、准时参加中心安排的会议及培训，提升自身的专业技能。 ', ' ', '1、 22-35岁 有从事销售工作意愿，公司可免费培训，喜欢孩子具有亲和力 ', '2、性格开朗、乐观 ，团队合作意识强，具备较强的抗压能力； ', '3、有上进心，勇于挑战高薪； ', '4、大专以上学历，有教育培训、房产、汽车等销售行业从业经验者尤佳。 ', ' ', '1、高底薪，极具竞争力的提成机制； ', '2、持续的员工培训，确保员工能力技能的切实提高； ', '3、带薪年假、员工保险、团体旅游、节日福利，员工子女可享受学校免费英语外教课程等。 ', '4、工作时间：弹性工作，单休，法定节假日休，15-20天年休假 ', ' ', '面试通过后，***个月享受在职带薪培训学习手把手地教;第二个月免费参加管理干部培训，提升优秀者为领队，;领队中实力卓越者升为主管;当主管有一定管理团队的经验和能力后，业绩突出者升任部门经理;学校规模也在不断扩大，今年计划再开设2家分中心，总经理皆从分公司主管中竞选产生。能者上，平着让，庸者下，公司所有晋升机制都是透明化的！ ']"
3E魔力英语学习中心,50-150人,民营公司,杭州-西湖区,D课程销售顾问\/销售代表\/带薪培训\/90后氛围,6-9千/月,"['青年就是力量，就是无限可能。 ', '如果浮躁、颓废、悲观、怨恨心态还有广阔市场，我们去哪里找寻积极的力量？ ', '如果“铁饭碗”、“体制内”为青年人趋之若鹜，如果“求稳定”“求安逸”成为众多青年人的价值追求，我们去哪里找寻活跃的源泉？ ', '如果冲劲、闯劲在青年人身上逐渐褪去，如果“少年老成”成为青年人膜拜的标签，我们去哪里找寻社会的生气？ ', '墨守成规、畏手畏脚、不思进取不是青春的底色。“再不疯狂青春就荒了”，“再不疯狂我们就老了”。在机遇无处不在的时代，我们当抓住机遇，“疯狂”一点，自由去想，勇敢去闯，让奋斗成为青春的记忆，让变革成为青春的骄傲。 ', ' ', '1、向顾客提供专业的品牌介绍和课程体系讲解； ', '2、深入了解顾客需求，为顾客设计符合其需求的课程； ', '3、促使顾客购买为其设计的课程并跟进支付； ', '4、完成每天的工作计划，维护更新潜在客户及老客户的数据库； ', '5、准时参加中心安排的会议及培训，提升自身的专业技能。 ', ' ', '1、 22-35岁 有从事销售工作意愿，公司可免费培训，喜欢孩子具有亲和力 ', '2、性格开朗、乐观 ，团队合作意识强，具备较强的抗压能力； ', '3、有上进心，勇于挑战高薪； ', '4、大专以上学历，有教育培训、房产、汽车等销售行业从业经验者尤佳。 ', ' ', '1、高底薪，极具竞争力的提成机制； ', '2、持续的员工培训，确保员工能力技能的切实提高； ', '3、带薪年假、员工保险、团体旅游、节日福利，员工子女可享受学校免费英语外教课程等。 ', '4、工作时间：弹性工作，单休，法定节假日休，15-20天年休假 ', ' ', '面试通过后，***个月享受在职带薪培训学习手把手地教;第二个月免费参加管理干部培训，提升优秀者为领队，;领队中实力卓越者升为主管;当主管有一定管理团队的经验和能力后，业绩突出者升任部门经理;学校规模也在不断扩大，今年计划再开设2家分中心，总经理皆从分公司主管中竞选产生。能者上，平着让，庸者下，公司所有晋升机制都是透明化的！ ']"
枫华国际教育集团,500-1000人,合资,苏州,国内外夏校\/夏令营产品经理,0.8-1万/月,"['职位描述：', '1\xa0了解并收集海内外夏校／研学行业信息，分析该市场的趋势及走向，调研市场需求及竞争对手信息，规划公司产品研发体系；', '2. 开发适合7-13岁学生的海内外夏校／夏令营及研学产品，制定整体操作流程，制作图文、宣传页，编写产品操作手册等；', '3. \xa0协助负责产品的销售推广和KPI的达成', '4. \xa0培训销售团队，客服团队，领队老师团队\xa0', '5. \xa0负责产品的落地和执行工作，包括教学团队的工作协调等', '\xa0', '岗位要求：', '1、3-5年以上相关工作经验，熟悉海内外夏校及夏令营的市场，了解用户对研学产品的需求；', '2、沟通能力强，可以英语无障碍沟通；', '3、有较强的心理抗压能力，良好的市场分析和创新思维能力，团队协作精神；', '4、本科及以上学历毕业']"
3E魔力英语学习中心,50-150人,民营公司,杭州-西湖区,D课程顾问\/英语教育\/90后氛围,0.8-1万/月,"['青年就是力量，就是无限可能。\xa0', '如果浮躁、颓废、悲观、怨恨心态还有广阔市场，我们去哪里找寻积极的力量？\xa0', '如果“铁饭碗”、“体制内”为青年人趋之若鹜，如果“求稳定”“求安逸”成为众多青年人的价值追求，我们去哪里找寻活跃的源泉？\xa0', '如果冲劲、闯劲在青年人身上逐渐褪去，如果“少年老成”成为青年人膜拜的标签，我们去哪里找寻社会的生气？\xa0', '墨守成规、畏手畏脚、不思进取不是青春的底色。“再不疯狂青春就荒了”，“再不疯狂我们就老了”。在机遇无处不在的时代，我们当抓住机遇，“疯狂”一点，自由去想，勇敢去闯，让奋斗成为青春的记忆，让变革成为青春的骄傲。\xa0', '\xa0', '1、向顾客提供专业的品牌介绍和课程体系讲解；\xa0', '2、深入了解顾客需求，为顾客设计符合其需求的课程；\xa0', '3、促使顾客购买为其设计的课程并跟进支付；\xa0', '4、完成每天的工作计划，维护更新潜在客户及老客户的数据库；\xa0', '5、准时参加中心安排的会议及培训，提升自身的专业技能。\xa0', '\xa0', '1、\xa022-35岁\xa0有从事销售工作意愿，公司可免费培训，喜欢孩子具有亲和力\xa0', '2、性格开朗、乐观\xa0，团队合作意识强，具备较强的抗压能力；\xa0', '3、有上进心，勇于挑战高薪；\xa0', '4、大专以上学历，有教育培训、房产、汽车等销售行业从业经验者尤佳。\xa0', '\xa0', '1、高底薪，极具竞争力的提成机制；\xa0', '2、持续的员工培训，确保员工能力技能的切实提高；\xa0', '3、带薪年假、员工保险、团体旅游、节日福利，员工子女可享受学校免费英语外教课程等；', '4、工作时间：弹性工作，单休，法定节假日休。', '\xa0', '面试通过后，***个月享受在职带薪培训学习手把手地教;第二个月免费参加管理干部培训，提升优秀者为领队，;领队中实力卓越者升为主管;当主管有一定管理团队的经验和能力后，业绩突出者升任部门经理;学校规模也在不断扩大，今年计划再开设2家分中心，总经理皆从分公司主管中竞选产生。能者上，平着让，庸者下，公司所有晋升机制都是透明化的！\xa0']"
佛山市万科物业服务有限公司,1000-5000人,民营公司,佛山-禅城区,服务类采购主管\/经理,0.8-1万/月,"['1） 负责设施设备管理服务（FM）范围内相关类目采购工作；侧重在服务类采购实施；', '2） 根据所负责的区域，了解市场（工程）并能定期输出市场报告及采购分析，同时能够持续深度挖掘需求，前瞻地满足业务需求；', '3） 不断优化完善相关采购品类的流程，推动采购效率提升，并有效控制成本；', '4） 负责制定相应供方考核的策略，制定并不断完善供应商的绩效管理制度，同时推动落实。', '任职资格：', '1） 2年以上相关采购从业经验。', '2） 具有较强的企业房地产服务相关业务理解能力，熟悉FM专业的服务类采购，适应能力强，并具有较强的业务推动能力；', '3） 熟悉行业采购流程和要求，主动积极，具有较强的供应商寻源及拓展能力，同时有更强的供方管理能力；', '4） 具有良好的沟通、谈判能力，具有较强的逻辑及数据分析能力；', '5） 有良好的职业道德和素养，诚信，抗压力强；', '6） 具有良好的团队合作精神，既能单打独斗、又能领队作战；', '7） 能独立自主独挡一面，能独立主导和推动项目及任务，在专业领域具备辅导他人的能力。', '注：***，根据能力经验情况定岗定薪。']"
广州新东方学校,1000-5000人,民营公司,广州,新媒体运营专员,6-9千/月,"['1.\xa0K12家长的用户运营，社群线上活动策划，为社群活跃和用户增长负责；', '2.\xa0为部门运营流程赋能，推动标准化流程落地；', '3.\xa0运营相关数据的统计和分析，不断提升运营效率；', '4.统筹整合内外部资源，为用户运营、社群运营助力。', '岗位要求：', '1.\xa0统招大专及以上学历，专业不限；', '2.\xa01年以上社群运营、用户运营、线上活动策划等相关工作经验优先；', '3.\xa0具备良好的资源整合和沟通协调能力；', '4.\xa0目标感强、数据敏感度高，具备一定的数据分析能力；', '5.\xa0学习能力强，具备一定的创新意识，执行力和抗压能力强。']"
东莞市勤优商贸有限公司,50-150人,创业公司,东莞-南城区,袋你去找***啦,0.8-1万/月,"['管你失败多少次、不论你是何学历、不管是工厂工人、还是餐厅服务员、,还是农村的孩子；', '只要你有梦想、有态度、有决心、有行动,就可以加入我们的销售团队！', '《工作内容》', '1.负责公司产品市场推广，销售及售后工作。', '2.团队合作，拜访老客户，开发新客户。', '《职位要求》', '1.28岁以下，具有亲和力，喜欢销售，能融入团队。', '2.有无经验即可，有专业人士培训，一对一指导。', '《我们是谁？》', '      东莞市勤优商贸有限公司属于优露清实业旗下分公司，本公司是将研发，生产，销售集一体化的日化集团，有独立三大型生产工厂坐拥于西安，在全国开设1000多家分公司，成功造就了1000多位职业经理人和50000多名业务人员，我司愿和应届生和社会同仁一起努力！冲刺百亿级的市场，我们也正在期待你们的加入！', '《招聘岗位》：娱乐既是上班，上班既是娱乐', '公司用人原则：英雄不问出处，不问背景，只看态度，只看实力。', '《我们企业文化》', '感恩，上进，踏实，高执行，专注。', '公司理念：拼搏，创业，踏实，共赢。', '人才理念：态度，能力，品行，坚持。', '创业精神：帮助5万人成功，为每一个追梦的人创造属于自己的事业！', '企业发展：通过我们的努力，冲刺百亿级的市场！', '《给你想要的money》', '打酱油：3000-5000', '跺跺小脚：4500-7000', '张牙舞爪：7000-10000', '忘我不要命的：8000-15000', '销售是一个能者多得的行业，只要你足够努力结果超乎你的想象！', '薪资构成：底薪+提成+奖金+福利  ，（薪资上不封顶，多劳多得）', '《给你想要的福利》', '1.公司包吃住。（免费提供宿舍，洗漱用品，水电费由公司提供）', '2.每年享受各地旅游机会，年终奖。', '3.提供公平，公正，公开的提升平台。（内部提升）', '4.每月生日party,节日礼品，个性化活动。', '你爸不需要是马云，也不需要有干爹，只要你对工作足够热情，只要你执行力想特种兵一样，那就来吧！！！', '《给你想要的发展》', '销售人员——销售主管（享受带徒弟的资格）——领队（每月公司管理佣金1000-2000）——副经理（每月管理佣金2000-4000）——经理（总部投资开设属于自己的分公司）', '公司位于东莞南城繁华地段，写字楼工作环境，还是一支有颜值的团队！', '《工作时间》', '上午：8：00--12：00', '下午：1：30--6：00', '做六休一，节假日正常放假。', '公司地址：南城鸿福路口82号腾龙商务中心20楼2002', '注：公司直招，（入职无需交任何费用）', '联系人：蒋小姐']"
东莞市勤优商贸有限公司,50-150人,创业公司,东莞-南城区,在不赚钱就过年咯,6-8千/月,"['管你失败多少次、不论你是何学历、不管是工厂工人、还是餐厅服务员、,还是农村的孩子；', '只要你有梦想、有态度、有决心、有行动,就可以加入我们的销售团队！', '《工作内容》', '1.负责公司产品市场推广，销售及售后工作。', '2.团队合作，拜访老客户，开发新客户。', '《职位要求》', '1.28岁以下，具有亲和力，喜欢销售，能融入团队。', '2.有无经验即可，有专业人士培训，一对一指导。', '《我们是谁？》', '      东莞市勤优商贸有限公司属于优露清实业旗下分公司，本公司是将研发，生产，销售集一体化的日化集团，有独立三大型生产工厂坐拥于西安，在全国开设1000多家分公司，成功造就了1000多位职业经理人和50000多名业务人员，我司愿和应届生和社会同仁一起努力！冲刺百亿级的市场，我们也正在期待你们的加入！', '《招聘岗位》：娱乐既是上班，上班既是娱乐', '公司用人原则：英雄不问出处，不问背景，只看态度，只看实力。', '《我们企业文化》', '感恩，上进，踏实，高执行，专注。', '公司理念：拼搏，创业，踏实，共赢。', '人才理念：态度，能力，品行，坚持。', '创业精神：帮助5万人成功，为每一个追梦的人创造属于自己的事业！', '企业发展：通过我们的努力，冲刺百亿级的市场！', '《给你想要的money》', '打酱油：3000-5000', '跺跺小脚：4500-7000', '张牙舞爪：7000-10000', '忘我不要命的：8000-15000', '销售是一个能者多得的行业，只要你足够努力结果超乎你的想象！', '薪资构成：底薪+提成+奖金+福利  ，（薪资上不封顶，多劳多得）', '《给你想要的福利》', '1.公司包吃住。（免费提供宿舍，洗漱用品，水电费由公司提供）', '2.每年享受各地旅游机会，年终奖。', '3.提供公平，公正，公开的提升平台。（内部提升）', '4.每月生日party,节日礼品，个性化活动。', '你爸不需要是马云，也不需要有干爹，只要你对工作足够热情，只要你执行力想特种兵一样，那就来吧！！！', '《给你想要的发展》', '销售人员——销售主管（享受带徒弟的资格）——领队（每月公司管理佣金1000-2000）——副经理（每月管理佣金2000-4000）——经理（总部投资开设属于自己的分公司）', '公司位于东莞南城繁华地段，写字楼工作环境，还是一支有颜值的团队！', '《工作时间》', '上午：8：00--12：00', '下午：1：30--6：00', '做六休一，节假日正常放假。', '公司地址：南城鸿福路口82号腾龙商务中心20楼2002', '注：公司直招，（入职无需交任何费用）', '联系人：蒋小姐']"
